,relative_path,classID
5704,/fold4/22883-7-99-2.wav,7.0
5705,/fold4/22883-7-99-3.wav,7.0
5706,/fold9/22885-5-0-0.wav,5.0
5707,/fold1/22962-4-0-0.wav,4.0
5708,/fold1/22962-4-0-1.wav,4.0
5709,/fold1/22962-4-0-2.wav,4.0
5710,/fold10/22973-3-0-0.wav,3.0
5711,/fold10/22973-3-0-1.wav,3.0
5712,/fold10/22973-3-0-2.wav,3.0
5713,/fold2/23131-3-0-0.wav,3.0
5714,/fold2/23131-3-2-0.wav,3.0
5715,/fold2/23131-3-4-0.wav,3.0
5716,/fold2/23131-3-5-0.wav,3.0
5717,/fold4/23161-6-0-0.wav,6.0
5718,/fold4/23161-6-1-0.wav,6.0
5719,/fold10/23218-5-0-0.wav,5.0
5720,/fold5/23219-5-0-0.wav,5.0
5721,/fold5/23219-5-0-1.wav,5.0
5722,/fold5/23219-5-0-10.wav,5.0
5723,/fold5/23219-5-0-11.wav,5.0
5724,/fold5/23219-5-0-12.wav,5.0
5725,/fold5/23219-5-0-13.wav,5.0
5726,/fold5/23219-5-0-2.wav,5.0
5727,/fold5/23219-5-0-3.wav,5.0
5728,/fold5/23219-5-0-4.wav,5.0
5729,/fold5/23219-5-0-5.wav,5.0
5730,/fold5/23219-5-0-6.wav,5.0
5731,/fold5/23219-5-0-7.wav,5.0
5732,/fold5/23219-5-0-8.wav,5.0
5733,/fold5/23219-5-0-9.wav,5.0
5734,/fold5/23219-5-1-0.wav,5.0
5735,/fold5/23219-5-1-1.wav,5.0
5736,/fold5/23219-5-1-2.wav,5.0
5737,/fold1/24074-1-0-0.wav,1.0
5738,/fold1/24074-1-0-1.wav,1.0
5739,/fold1/24074-1-0-10.wav,1.0
5740,/fold1/24074-1-0-11.wav,1.0
5741,/fold1/24074-1-0-12.wav,1.0
5742,/fold1/24074-1-0-13.wav,1.0
5743,/fold1/24074-1-0-2.wav,1.0
5744,/fold1/24074-1-0-3.wav,1.0
5745,/fold1/24074-1-0-4.wav,1.0
5746,/fold1/24074-1-0-5.wav,1.0
5747,/fold1/24074-1-0-6.wav,1.0
5748,/fold1/24074-1-0-7.wav,1.0
5749,/fold1/24074-1-0-8.wav,1.0
5750,/fold1/24074-1-0-9.wav,1.0
5751,/fold10/24076-1-0-0.wav,1.0
5752,/fold10/24076-1-1-0.wav,1.0
5753,/fold4/24347-8-0-0.wav,8.0
5754,/fold4/24347-8-0-1.wav,8.0
5755,/fold4/24347-8-0-10.wav,8.0
5756,/fold4/24347-8-0-11.wav,8.0
5757,/fold4/24347-8-0-12.wav,8.0
5758,/fold4/24347-8-0-13.wav,8.0
5759,/fold4/24347-8-0-14.wav,8.0
5760,/fold4/24347-8-0-15.wav,8.0
5761,/fold4/24347-8-0-16.wav,8.0
5762,/fold4/24347-8-0-17.wav,8.0
5763,/fold4/24347-8-0-18.wav,8.0
5764,/fold4/24347-8-0-19.wav,8.0
5765,/fold4/24347-8-0-2.wav,8.0
5766,/fold4/24347-8-0-20.wav,8.0
5767,/fold4/24347-8-0-21.wav,8.0
5768,/fold4/24347-8-0-22.wav,8.0
5769,/fold4/24347-8-0-23.wav,8.0
5770,/fold4/24347-8-0-24.wav,8.0
5771,/fold4/24347-8-0-25.wav,8.0
5772,/fold4/24347-8-0-26.wav,8.0
5773,/fold4/24347-8-0-27.wav,8.0
5774,/fold4/24347-8-0-28.wav,8.0
5775,/fold4/24347-8-0-29.wav,8.0
5776,/fold4/24347-8-0-3.wav,8.0
5777,/fold4/24347-8-0-30.wav,8.0
5778,/fold4/24347-8-0-31.wav,8.0
5779,/fold4/24347-8-0-32.wav,8.0
5780,/fold4/24347-8-0-33.wav,8.0
5781,/fold4/24347-8-0-34.wav,8.0
5782,/fold4/24347-8-0-35.wav,8.0
5783,/fold4/24347-8-0-36.wav,8.0
5784,/fold4/24347-8-0-37.wav,8.0
5785,/fold4/24347-8-0-38.wav,8.0
5786,/fold4/24347-8-0-39.wav,8.0
5787,/fold4/24347-8-0-4.wav,8.0
5788,/fold4/24347-8-0-40.wav,8.0
5789,/fold4/24347-8-0-41.wav,8.0
5790,/fold4/24347-8-0-42.wav,8.0
5791,/fold4/24347-8-0-43.wav,8.0
5792,/fold4/24347-8-0-44.wav,8.0
5793,/fold4/24347-8-0-45.wav,8.0
5794,/fold4/24347-8-0-46.wav,8.0
5795,/fold4/24347-8-0-47.wav,8.0
5796,/fold4/24347-8-0-48.wav,8.0
5797,/fold4/24347-8-0-49.wav,8.0
5798,/fold4/24347-8-0-5.wav,8.0
5799,/fold4/24347-8-0-50.wav,8.0
5800,/fold4/24347-8-0-51.wav,8.0
5801,/fold4/24347-8-0-52.wav,8.0
5802,/fold4/24347-8-0-53.wav,8.0
5803,/fold4/24347-8-0-54.wav,8.0
5804,/fold4/24347-8-0-55.wav,8.0
5805,/fold4/24347-8-0-56.wav,8.0
5806,/fold4/24347-8-0-57.wav,8.0
5807,/fold4/24347-8-0-58.wav,8.0
5808,/fold4/24347-8-0-59.wav,8.0
5809,/fold4/24347-8-0-6.wav,8.0
5810,/fold4/24347-8-0-60.wav,8.0
5811,/fold4/24347-8-0-61.wav,8.0
5812,/fold4/24347-8-0-62.wav,8.0
5813,/fold4/24347-8-0-63.wav,8.0
5814,/fold4/24347-8-0-64.wav,8.0
5815,/fold4/24347-8-0-65.wav,8.0
5816,/fold4/24347-8-0-66.wav,8.0
5817,/fold4/24347-8-0-67.wav,8.0
5818,/fold4/24347-8-0-68.wav,8.0
5819,/fold4/24347-8-0-69.wav,8.0
5820,/fold4/24347-8-0-7.wav,8.0
5821,/fold4/24347-8-0-70.wav,8.0
5822,/fold4/24347-8-0-71.wav,8.0
5823,/fold4/24347-8-0-72.wav,8.0
5824,/fold4/24347-8-0-73.wav,8.0
5825,/fold4/24347-8-0-74.wav,8.0
5826,/fold4/24347-8-0-75.wav,8.0
5827,/fold4/24347-8-0-76.wav,8.0
5828,/fold4/24347-8-0-77.wav,8.0
5829,/fold4/24347-8-0-78.wav,8.0
5830,/fold4/24347-8-0-79.wav,8.0
5831,/fold4/24347-8-0-8.wav,8.0
5832,/fold4/24347-8-0-80.wav,8.0
5833,/fold4/24347-8-0-81.wav,8.0
5834,/fold4/24347-8-0-82.wav,8.0
5835,/fold4/24347-8-0-83.wav,8.0
5836,/fold4/24347-8-0-84.wav,8.0
5837,/fold4/24347-8-0-85.wav,8.0
5838,/fold4/24347-8-0-86.wav,8.0
5839,/fold4/24347-8-0-87.wav,8.0
5840,/fold4/24347-8-0-88.wav,8.0
5841,/fold4/24347-8-0-89.wav,8.0
5842,/fold4/24347-8-0-9.wav,8.0
5843,/fold4/24347-8-0-90.wav,8.0
5844,/fold4/24347-8-0-91.wav,8.0
5845,/fold4/24347-8-0-92.wav,8.0
5846,/fold4/24347-8-0-93.wav,8.0
5847,/fold4/24347-8-0-94.wav,8.0
5848,/fold4/24347-8-0-95.wav,8.0
5849,/fold4/24347-8-0-96.wav,8.0
5850,/fold4/24347-8-0-97.wav,8.0
5851,/fold4/24347-8-0-98.wav,8.0
5852,/fold4/24347-8-0-99.wav,8.0
5853,/fold6/24364-4-0-0.wav,4.0
5854,/fold6/24364-4-0-1.wav,4.0
5855,/fold6/24364-4-0-10.wav,4.0
5856,/fold6/24364-4-0-11.wav,4.0
5857,/fold6/24364-4-0-12.wav,4.0
5858,/fold6/24364-4-0-2.wav,4.0
5859,/fold6/24364-4-0-3.wav,4.0
5860,/fold6/24364-4-0-4.wav,4.0
5861,/fold6/24364-4-0-5.wav,4.0
5862,/fold6/24364-4-0-6.wav,4.0
5863,/fold6/24364-4-0-7.wav,4.0
5864,/fold6/24364-4-0-8.wav,4.0
5865,/fold6/24364-4-0-9.wav,4.0
5866,/fold7/24631-6-0-0.wav,6.0
5867,/fold4/24632-6-0-0.wav,6.0
5868,/fold4/24632-6-1-0.wav,6.0
5869,/fold4/24652-6-0-0.wav,6.0
5870,/fold8/24728-7-0-0.wav,7.0
5871,/fold8/24728-7-1-0.wav,7.0
5872,/fold8/24728-7-2-0.wav,7.0
5873,/fold8/24728-7-3-0.wav,7.0
5874,/fold8/24728-7-4-0.wav,7.0
5875,/fold8/24728-7-5-0.wav,7.0
5876,/fold7/24965-3-0-0.wav,3.0
5877,/fold7/24965-3-1-0.wav,3.0
5878,/fold7/24965-3-2-0.wav,3.0
5879,/fold7/24965-3-3-0.wav,3.0
5880,/fold10/25037-6-0-0.wav,6.0
5881,/fold10/25037-6-1-0.wav,6.0
5882,/fold9/25038-6-0-0.wav,6.0
5883,/fold9/25038-6-1-0.wav,6.0
5884,/fold8/25039-6-0-0.wav,6.0
5885,/fold8/25039-6-1-0.wav,6.0
5886,/fold10/26173-8-0-0.wav,8.0
5887,/fold8/26176-1-0-0.wav,1.0
5888,/fold5/26177-1-0-0.wav,1.0
5889,/fold5/26177-1-1-0.wav,1.0
5890,/fold5/26177-1-2-0.wav,1.0
5891,/fold5/26184-5-0-0.wav,5.0
5892,/fold5/26184-5-1-0.wav,5.0
5893,/fold5/26184-5-2-0.wav,5.0
5894,/fold5/26184-5-3-0.wav,5.0
5895,/fold5/26184-5-4-0.wav,5.0
5896,/fold5/26184-5-4-1.wav,5.0
5897,/fold5/26184-5-4-2.wav,5.0
5898,/fold5/26184-5-4-3.wav,5.0
5899,/fold9/26185-1-0-0.wav,1.0
5900,/fold9/26185-1-1-0.wav,1.0
5901,/fold9/26186-1-0-0.wav,1.0
5902,/fold10/26255-3-0-0.wav,3.0
5903,/fold10/26255-3-13-1.wav,3.0
5904,/fold10/26255-3-6-0.wav,3.0
5905,/fold10/26255-3-8-0.wav,3.0
5906,/fold4/26256-3-4-0.wav,3.0
5907,/fold4/26256-3-5-22.wav,3.0
5908,/fold4/26256-3-6-6.wav,3.0
5909,/fold4/26256-3-7-36.wav,3.0
5910,/fold1/26270-9-0-19.wav,9.0
5911,/fold1/26270-9-0-23.wav,9.0
5912,/fold1/26270-9-0-3.wav,9.0
5913,/fold1/26270-9-0-30.wav,9.0
5914,/fold1/26270-9-0-32.wav,9.0
5915,/fold1/26270-9-0-35.wav,9.0
5916,/fold10/26344-4-0-0.wav,4.0
5917,/fold10/26344-4-1-0.wav,4.0
5918,/fold9/27068-1-0-0.wav,1.0
5919,/fold10/27070-2-0-0.wav,2.0
5920,/fold10/27070-2-0-2.wav,2.0
5921,/fold10/27070-2-0-3.wav,2.0
5922,/fold10/27070-2-0-4.wav,2.0
5923,/fold10/27070-2-0-5.wav,2.0
5924,/fold10/27070-2-0-7.wav,2.0
5925,/fold10/27070-2-0-8.wav,2.0
5926,/fold7/27216-3-0-18.wav,3.0
5927,/fold7/27216-3-0-21.wav,3.0
5928,/fold7/27216-3-0-24.wav,3.0
5929,/fold7/27216-3-0-9.wav,3.0
5930,/fold7/27217-3-0-13.wav,3.0
5931,/fold7/27217-3-0-22.wav,3.0
5932,/fold7/27217-3-0-6.wav,3.0
5933,/fold2/27349-3-0-2.wav,3.0
5934,/fold2/27349-3-0-6.wav,3.0
5935,/fold2/27349-3-1-2.wav,3.0
5936,/fold2/27349-3-2-1.wav,3.0
5937,/fold6/28284-3-0-0.wav,3.0
5938,/fold6/28284-3-0-1.wav,3.0
5939,/fold6/28284-3-1-0.wav,3.0
5940,/fold7/28385-9-0-32.wav,9.0
5941,/fold7/28385-9-0-33.wav,9.0
5942,/fold7/28385-9-0-44.wav,9.0
5943,/fold7/28385-9-0-46.wav,9.0
5944,/fold7/28385-9-0-57.wav,9.0
5945,/fold7/28385-9-0-65.wav,9.0
5946,/fold7/28385-9-0-9.wav,9.0
5947,/fold5/28426-8-0-0.wav,8.0
5948,/fold5/28426-8-1-0.wav,8.0
5949,/fold5/28426-8-2-0.wav,8.0
5950,/fold10/28808-1-0-0.wav,1.0
5951,/fold10/28808-1-0-1.wav,1.0
5952,/fold10/28808-1-0-10.wav,1.0
5953,/fold10/28808-1-0-11.wav,1.0
5954,/fold10/28808-1-0-2.wav,1.0
5955,/fold10/28808-1-0-3.wav,1.0
5956,/fold10/28808-1-0-4.wav,1.0
5957,/fold10/28808-1-0-5.wav,1.0
5958,/fold10/28808-1-0-6.wav,1.0
5959,/fold10/28808-1-0-7.wav,1.0
5960,/fold10/28808-1-0-8.wav,1.0
5961,/fold10/28808-1-0-9.wav,1.0
5962,/fold10/28808-1-1-0.wav,1.0
5963,/fold10/28808-1-1-1.wav,1.0
5964,/fold10/2937-1-0-0.wav,1.0
5965,/fold3/29721-4-0-0.wav,4.0
5966,/fold3/29721-4-0-1.wav,4.0
5967,/fold3/29721-4-0-10.wav,4.0
5968,/fold3/29721-4-0-11.wav,4.0
5969,/fold3/29721-4-0-12.wav,4.0
5970,/fold3/29721-4-0-13.wav,4.0
5971,/fold3/29721-4-0-14.wav,4.0
5972,/fold3/29721-4-0-2.wav,4.0
5973,/fold3/29721-4-0-3.wav,4.0
5974,/fold3/29721-4-0-4.wav,4.0
5975,/fold3/29721-4-0-5.wav,4.0
5976,/fold3/29721-4-0-6.wav,4.0
5977,/fold3/29721-4-0-7.wav,4.0
5978,/fold3/29721-4-0-8.wav,4.0
5979,/fold3/29721-4-0-9.wav,4.0
5980,/fold4/29722-4-0-0.wav,4.0
5981,/fold4/29722-4-0-1.wav,4.0
5982,/fold4/29722-4-0-2.wav,4.0
5983,/fold4/29722-4-0-3.wav,4.0
5984,/fold4/29722-4-0-4.wav,4.0
5985,/fold4/29722-4-0-5.wav,4.0
5986,/fold4/29722-4-0-6.wav,4.0
5987,/fold6/29932-1-0-0.wav,1.0
5988,/fold6/29932-1-1-0.wav,1.0
5989,/fold8/29936-3-0-0.wav,3.0
5990,/fold8/29936-3-1-0.wav,3.0
5991,/fold8/29936-3-2-0.wav,3.0
5992,/fold8/29936-3-3-0.wav,3.0
5993,/fold5/29937-3-0-14.wav,3.0
5994,/fold5/29937-3-0-4.wav,3.0
5995,/fold5/29937-3-0-6.wav,3.0
5996,/fold5/29937-3-0-8.wav,3.0
5997,/fold3/30204-0-0-0.wav,0.0
5998,/fold3/30204-0-0-1.wav,0.0
5999,/fold3/30204-0-0-10.wav,0.0
6000,/fold3/30204-0-0-11.wav,0.0
6001,/fold3/30204-0-0-12.wav,0.0
6002,/fold3/30204-0-0-13.wav,0.0
6003,/fold3/30204-0-0-2.wav,0.0
6004,/fold3/30204-0-0-3.wav,0.0
6005,/fold3/30204-0-0-4.wav,0.0
6006,/fold3/30204-0-0-5.wav,0.0
6007,/fold3/30204-0-0-6.wav,0.0
6008,/fold3/30204-0-0-7.wav,0.0
6009,/fold3/30204-0-0-8.wav,0.0
6010,/fold3/30204-0-0-9.wav,0.0
6011,/fold6/30206-7-0-0.wav,7.0
6012,/fold6/30206-7-0-1.wav,7.0
6013,/fold6/30206-7-0-10.wav,7.0
6014,/fold6/30206-7-0-11.wav,7.0
6015,/fold6/30206-7-0-12.wav,7.0
6016,/fold6/30206-7-0-13.wav,7.0
6017,/fold6/30206-7-0-14.wav,7.0
6018,/fold6/30206-7-0-15.wav,7.0
6019,/fold6/30206-7-0-16.wav,7.0
6020,/fold6/30206-7-0-17.wav,7.0
6021,/fold6/30206-7-0-18.wav,7.0
6022,/fold6/30206-7-0-19.wav,7.0
6023,/fold6/30206-7-0-2.wav,7.0
6024,/fold6/30206-7-0-20.wav,7.0
6025,/fold6/30206-7-0-21.wav,7.0
6026,/fold6/30206-7-0-22.wav,7.0
6027,/fold6/30206-7-0-23.wav,7.0
6028,/fold6/30206-7-0-24.wav,7.0
6029,/fold6/30206-7-0-25.wav,7.0
6030,/fold6/30206-7-0-26.wav,7.0
6031,/fold6/30206-7-0-27.wav,7.0
6032,/fold6/30206-7-0-28.wav,7.0
6033,/fold6/30206-7-0-29.wav,7.0
6034,/fold6/30206-7-0-3.wav,7.0
6035,/fold6/30206-7-0-30.wav,7.0
6036,/fold6/30206-7-0-31.wav,7.0
6037,/fold6/30206-7-0-32.wav,7.0
6038,/fold6/30206-7-0-33.wav,7.0
6039,/fold6/30206-7-0-34.wav,7.0
6040,/fold6/30206-7-0-35.wav,7.0
6041,/fold6/30206-7-0-36.wav,7.0
6042,/fold6/30206-7-0-37.wav,7.0
6043,/fold6/30206-7-0-38.wav,7.0
6044,/fold6/30206-7-0-39.wav,7.0
6045,/fold6/30206-7-0-4.wav,7.0
6046,/fold6/30206-7-0-5.wav,7.0
6047,/fold6/30206-7-0-6.wav,7.0
6048,/fold6/30206-7-0-7.wav,7.0
6049,/fold6/30206-7-0-8.wav,7.0
6050,/fold6/30206-7-0-9.wav,7.0
6051,/fold8/30226-3-1-0.wav,3.0
6052,/fold8/30226-3-1-1.wav,3.0
6053,/fold8/30226-3-1-3.wav,3.0
6054,/fold8/30226-3-1-5.wav,3.0
6055,/fold10/30344-3-0-0.wav,3.0
6056,/fold10/30344-3-0-1.wav,3.0
6057,/fold10/30344-3-0-3.wav,3.0
6058,/fold10/30344-3-0-4.wav,3.0
6059,/fold1/30823-8-0-0.wav,8.0
6060,/fold4/30832-3-1-0.wav,3.0
6061,/fold4/30832-3-12-0.wav,3.0
6062,/fold4/30832-3-5-1.wav,3.0
6063,/fold4/30832-3-7-0.wav,3.0
6064,/fold5/31150-2-0-1.wav,2.0
6065,/fold5/31150-2-0-14.wav,2.0
6066,/fold5/31150-2-0-17.wav,2.0
6067,/fold5/31150-2-0-2.wav,2.0
6068,/fold5/31150-2-0-24.wav,2.0
6069,/fold5/31150-2-0-34.wav,2.0
6070,/fold5/31150-2-0-6.wav,2.0
6071,/fold1/31323-3-0-1.wav,3.0
6072,/fold1/31323-3-0-2.wav,3.0
6073,/fold1/31323-3-0-20.wav,3.0
6074,/fold1/31323-3-0-22.wav,3.0
6075,/fold8/31325-3-1-0.wav,3.0
6076,/fold8/31325-3-1-1.wav,3.0
6077,/fold8/31325-3-3-6.wav,3.0
6078,/fold8/31325-3-4-0.wav,3.0
6079,/fold1/31840-3-0-0.wav,3.0
6080,/fold1/31840-3-1-0.wav,3.0
6081,/fold3/31884-7-0-0.wav,7.0
6082,/fold3/31884-7-0-1.wav,7.0
6083,/fold3/31884-7-0-2.wav,7.0
6084,/fold3/31884-7-0-3.wav,7.0
6085,/fold3/31884-7-1-0.wav,7.0
6086,/fold3/31884-7-1-1.wav,7.0
6087,/fold3/31884-7-1-2.wav,7.0
6088,/fold3/31884-7-1-3.wav,7.0
6089,/fold3/31884-7-1-4.wav,7.0
6090,/fold6/31973-9-0-43.wav,9.0
6091,/fold6/31973-9-0-51.wav,9.0
6092,/fold6/31973-9-0-56.wav,9.0
6093,/fold6/31973-9-0-57.wav,9.0
6094,/fold6/31973-9-0-64.wav,9.0
6095,/fold6/31973-9-0-71.wav,9.0
6096,/fold3/32318-3-0-0.wav,3.0
6097,/fold3/32318-3-0-1.wav,3.0
6098,/fold3/32417-1-0-0.wav,1.0
6099,/fold8/33340-7-0-0.wav,7.0
6100,/fold8/33340-7-1-0.wav,7.0
6101,/fold8/33340-7-10-0.wav,7.0
6102,/fold8/33340-7-11-0.wav,7.0
6103,/fold8/33340-7-12-0.wav,7.0
6104,/fold8/33340-7-13-0.wav,7.0
6105,/fold8/33340-7-14-0.wav,7.0
6106,/fold8/33340-7-15-0.wav,7.0
6107,/fold8/33340-7-16-0.wav,7.0
6108,/fold8/33340-7-2-0.wav,7.0
6109,/fold8/33340-7-3-0.wav,7.0
6110,/fold8/33340-7-4-0.wav,7.0
6111,/fold8/33340-7-5-0.wav,7.0
6112,/fold8/33340-7-6-0.wav,7.0
6113,/fold8/33340-7-7-0.wav,7.0
6114,/fold8/33340-7-8-0.wav,7.0
6115,/fold8/33340-7-9-0.wav,7.0
6116,/fold9/33641-3-1-0.wav,3.0
6117,/fold9/33641-3-7-0.wav,3.0
6118,/fold9/33641-3-8-0.wav,3.0
6119,/fold9/33641-3-9-0.wav,3.0
6120,/fold3/33696-3-0-0.wav,3.0
6121,/fold3/33696-3-4-0.wav,3.0
6122,/fold3/33696-3-4-1.wav,3.0
6123,/fold3/33696-3-6-1.wav,3.0
6124,/fold2/33849-3-0-0.wav,3.0
6125,/fold2/33849-3-2-0.wav,3.0
6126,/fold2/33849-3-3-0.wav,3.0
6127,/fold2/33849-3-4-0.wav,3.0
6128,/fold10/34050-7-0-0.wav,7.0
6129,/fold10/34050-7-1-0.wav,7.0
6130,/fold10/34050-7-2-0.wav,7.0
6131,/fold10/34050-7-3-0.wav,7.0
6132,/fold10/34050-7-4-0.wav,7.0
6133,/fold10/34050-7-5-0.wav,7.0
6134,/fold10/34050-7-6-0.wav,7.0
6135,/fold4/34056-2-0-2.wav,2.0
6136,/fold4/34056-2-0-22.wav,2.0
6137,/fold4/34056-2-0-40.wav,2.0
6138,/fold4/34056-2-0-42.wav,2.0
6139,/fold4/34056-2-0-48.wav,2.0
6140,/fold4/34056-2-0-61.wav,2.0
6141,/fold4/34056-2-0-80.wav,2.0
6142,/fold7/34241-1-0-0.wav,1.0
6143,/fold7/34241-1-1-0.wav,1.0
6144,/fold7/34241-1-2-0.wav,1.0
6145,/fold4/344-3-0-0.wav,3.0
6146,/fold4/344-3-1-0.wav,3.0
6147,/fold4/344-3-4-0.wav,3.0
6148,/fold4/344-3-5-0.wav,3.0
6149,/fold2/34621-4-0-0.wav,4.0
6150,/fold2/34621-4-1-0.wav,4.0
6151,/fold2/34621-4-11-0.wav,4.0
6152,/fold2/34621-4-12-0.wav,4.0
6153,/fold2/34621-4-13-0.wav,4.0
6154,/fold2/34621-4-14-0.wav,4.0
6155,/fold2/34621-4-15-0.wav,4.0
6156,/fold2/34621-4-16-0.wav,4.0
6157,/fold2/34621-4-17-0.wav,4.0
6158,/fold2/34621-4-18-0.wav,4.0
6159,/fold2/34621-4-2-0.wav,4.0
6160,/fold2/34621-4-20-0.wav,4.0
6161,/fold2/34621-4-21-0.wav,4.0
6162,/fold2/34621-4-22-0.wav,4.0
6163,/fold2/34621-4-24-0.wav,4.0
6164,/fold2/34621-4-25-0.wav,4.0
6165,/fold2/34621-4-26-0.wav,4.0
6166,/fold2/34621-4-27-0.wav,4.0
6167,/fold2/34621-4-4-0.wav,4.0
6168,/fold2/34621-4-5-0.wav,4.0
6169,/fold2/34621-4-7-0.wav,4.0
6170,/fold2/34621-4-8-0.wav,4.0
6171,/fold6/34643-4-0-0.wav,4.0
6172,/fold6/34643-4-1-0.wav,4.0
6173,/fold6/34643-4-1-1.wav,4.0
6174,/fold6/34643-4-2-0.wav,4.0
6175,/fold6/34643-4-2-1.wav,4.0
6176,/fold6/34643-4-2-2.wav,4.0
6177,/fold3/34708-6-0-0.wav,6.0
6178,/fold3/34708-6-1-0.wav,6.0
6179,/fold3/34708-6-2-0.wav,6.0
6180,/fold3/34708-6-3-0.wav,6.0
6181,/fold3/34708-6-4-0.wav,6.0
6182,/fold3/34708-6-5-0.wav,6.0
6183,/fold5/34771-3-0-10.wav,3.0
6184,/fold5/34771-3-0-14.wav,3.0
6185,/fold5/34771-3-0-4.wav,3.0
6186,/fold5/34771-3-0-5.wav,3.0
6187,/fold8/34866-9-0-10.wav,9.0
6188,/fold8/34866-9-0-11.wav,9.0
6189,/fold8/34866-9-0-13.wav,9.0
6190,/fold8/34866-9-0-3.wav,9.0
6191,/fold8/34866-9-0-5.wav,9.0
6192,/fold8/34866-9-0-9.wav,9.0
6193,/fold7/34871-3-11-0.wav,3.0
6194,/fold7/34871-3-6-0.wav,3.0
6195,/fold7/34871-3-8-0.wav,3.0
6196,/fold7/34871-3-9-0.wav,3.0
6197,/fold5/34872-3-0-0.wav,3.0
6198,/fold5/34872-3-0-1.wav,3.0
6199,/fold5/34872-3-0-2.wav,3.0
6200,/fold4/34931-3-0-0.wav,3.0
6201,/fold6/34952-8-0-0.wav,8.0
6202,/fold6/34952-8-0-1.wav,8.0
6203,/fold6/34952-8-0-2.wav,8.0
6204,/fold6/34952-8-0-3.wav,8.0
6205,/fold6/34952-8-0-4.wav,8.0
6206,/fold6/34952-8-0-5.wav,8.0
6207,/fold6/34952-8-0-6.wav,8.0
6208,/fold6/34952-8-0-7.wav,8.0
6209,/fold4/35296-3-0-0.wav,3.0
6210,/fold4/35296-3-1-0.wav,3.0
6211,/fold4/35296-3-2-0.wav,3.0
6212,/fold7/35382-0-0-0.wav,0.0
6213,/fold7/35382-0-0-1.wav,0.0
6214,/fold6/35548-9-0-10.wav,9.0
6215,/fold6/35548-9-0-21.wav,9.0
6216,/fold6/35548-9-0-23.wav,9.0
6217,/fold6/35548-9-1-14.wav,9.0
6218,/fold6/35548-9-2-7.wav,9.0
6219,/fold6/35548-9-2-9.wav,9.0
6220,/fold4/35549-9-0-14.wav,9.0
6221,/fold4/35549-9-0-2.wav,9.0
6222,/fold4/35549-9-0-28.wav,9.0
6223,/fold4/35549-9-0-47.wav,9.0
6224,/fold4/35549-9-0-51.wav,9.0
6225,/fold4/35549-9-0-58.wav,9.0
6226,/fold10/35628-3-0-0.wav,3.0
6227,/fold4/35629-3-0-0.wav,3.0
6228,/fold4/35629-3-1-0.wav,3.0
6229,/fold4/35629-3-2-0.wav,3.0
6230,/fold4/35629-3-3-0.wav,3.0
6231,/fold4/35799-6-0-0.wav,6.0
6232,/fold2/35800-6-0-0.wav,6.0
6233,/fold5/36263-9-0-12.wav,9.0
6234,/fold5/36263-9-0-13.wav,9.0
6235,/fold5/36263-9-0-17.wav,9.0
6236,/fold5/36263-9-0-2.wav,9.0
6237,/fold5/36263-9-0-3.wav,9.0
6238,/fold5/36263-9-0-5.wav,9.0
6239,/fold7/36264-9-0-0.wav,9.0
6240,/fold7/36264-9-0-1.wav,9.0
6241,/fold7/36264-9-0-10.wav,9.0
6242,/fold7/36264-9-0-2.wav,9.0
6243,/fold7/36264-9-0-5.wav,9.0
6244,/fold7/36264-9-0-7.wav,9.0
6245,/fold6/36403-6-0-0.wav,6.0
6246,/fold8/36429-2-0-13.wav,2.0
6247,/fold8/36429-2-0-14.wav,2.0
6248,/fold8/36429-2-0-15.wav,2.0
6249,/fold8/36429-2-0-18.wav,2.0
6250,/fold8/36429-2-0-23.wav,2.0
6251,/fold8/36429-2-0-6.wav,2.0
6252,/fold8/36429-2-0-7.wav,2.0
6253,/fold6/36902-3-0-0.wav,3.0
6254,/fold6/36902-3-1-0.wav,3.0
6255,/fold6/36902-3-2-0.wav,3.0
6256,/fold2/37236-6-0-0.wav,6.0
6257,/fold3/37560-4-0-0.wav,4.0
6258,/fold3/37560-4-0-1.wav,4.0
6259,/fold3/37560-4-0-2.wav,4.0
6260,/fold3/37560-4-0-3.wav,4.0
6261,/fold3/37560-4-0-4.wav,4.0
6262,/fold3/37560-4-0-5.wav,4.0
6263,/fold5/37869-3-0-0.wav,3.0
6264,/fold5/37869-3-1-0.wav,3.0
6265,/fold5/37869-3-3-0.wav,3.0
6266,/fold5/37869-3-5-0.wav,3.0
6267,/fold6/38121-3-0-0.wav,3.0
6268,/fold4/38231-3-0-0.wav,3.0
6269,/fold4/38231-3-2-0.wav,3.0
6270,/fold4/38231-3-3-0.wav,3.0
6271,/fold4/38231-3-4-0.wav,3.0
6272,/fold7/38236-3-2-2.wav,3.0
6273,/fold7/38236-3-2-3.wav,3.0
6274,/fold7/38236-3-3-0.wav,3.0
6275,/fold9/39532-4-0-0.wav,4.0
6276,/fold9/39532-4-1-0.wav,4.0
6277,/fold9/39532-4-2-0.wav,4.0
6278,/fold9/39532-4-3-0.wav,4.0
6279,/fold5/39533-4-0-0.wav,4.0
6280,/fold5/39533-4-1-0.wav,4.0
6281,/fold10/39847-5-0-0.wav,5.0
6282,/fold10/39847-5-0-1.wav,5.0
6283,/fold10/39847-5-0-10.wav,5.0
6284,/fold10/39847-5-0-11.wav,5.0
6285,/fold10/39847-5-0-12.wav,5.0
6286,/fold10/39847-5-0-2.wav,5.0
